x,y
0.898087183945584,0.901648334391983
0.299818720153938,0.60388234673089
0.296489195324403,0.605475642580335
0.894159724900669,0.608835571130884
0.896739615324103,0.612436331069173
0.303782533189407,0.616004987300015
0.299871660863876,0.617775333987165
0.899021884352914,0.301915157936562
0.894288328330825,0.884826901891857
0.894946595133391,0.293173666998581
0.898963271242834,0.609728033440415
0.605552043506163,0.88835061381144
0.897184433185761,0.887872389870077
0.896888073946551,0.892068574993895
0.897202459309245,0.899157620212868
0.898455074765721,0.895230220922957
0.607941950328674,0.620585650650897
0.295849018777009,0.897703829802873
0.295874847272303,0.620442490754048
0.61561917567095,0.278093480390926
0.905961067352571,0.620347741795695
0.9069132066675,0.892279917774322
0.905642192239069,0.894228398614664
0.302266543960837,0.616956430868945
0.616765217093246,0.894029294880066
0.303926848016184,0.616459427994421
0.902082541023168,0.260280055171484
0.619981338489136,0.260760312454508
0.900096960444718,0.604118625192641
0.623463663847407,0.890223575355922
0.900267363374311,0.605749651594705
0.62074038639918,0.611331190706467
0.895977860892323,0.607250341258281
0.894313886845839,0.257753738308875
0.894371650354136,0.613196142552692
0.62836703432757,0.267101939687177
0.631988022181673,0.609164322549418
0.284151967221959,0.609806462284099
0.631004103588738,0.604296646215566
0.293053086831157,0.60376096759772
0.896814247603653,0.606614431965803
0.626943114851537,0.254282998476414
0.625912356550881,0.253581946396474
0.895727070443014,0.607630229819066
0.627446316682025,0.876578725156691
0.633405654531907,0.610510128460741
0.289208728224765,0.879020310397441
0.291115817329073,0.259191143398312
0.292010071762424,0.261072173543069
0.292279538491183,0.884370454033113
0.298087227649861,0.61213609686293
0.892752075334819,0.611866477500401
0.299144312393165,0.869890502389644
0.636431010154538,0.867693328904248
0.63545057736227,0.603159869467255
0.297647540722675,0.60197181765329
0.634850925025438,0.598945067498566
0.637380045529262,0.865291261456643
0.638254081192576,0.256114495959287
0.904053710488271,0.602077990813806
0.633383526227504,0.873717924167396
0.301212126789409,0.87284963181259
0.632197507420692,0.604198137775622
0.894863732177812,0.871162952689708
0.896435808204594,0.611208157471857
0.891465311193869,0.876969863257727
0.887864696778957,0.878324810450865
0.627052413642514,0.249394767639455
0.886406230182172,0.879766794839448
0.622857028029074,0.87778000178155
0.287836170537838,0.878211043008773
0.883090328560866,0.608328000537813
0.885189038169258,0.253693040435364
0.618335488171759,0.881417011900755
0.282398626625651,0.601943481403207
0.880017859138816,0.603742503997826
0.626291917219249,0.250564930658306
0.626055996054984,0.883441054233429
0.87765866075539,0.881217873425584
0.281532909663399,0.256003393846985
0.881242700510129,0.593899659732419
0.883612039207871,0.867805778622159
0.276706358290233,0.255696427770448
0.880341663597448,0.588095905482309
0.877854691531505,0.251474126382796
0.280897460401811,0.858154391726197
0.883296642586649,0.588485573441778
0.624432485492892,0.251372009316177
0.62283365920813,0.250366711290578
0.88544913534087,0.855645268050368
0.630470942397568,0.259503623481177
0.890158688525743,0.264763233624474
0.887974306244682,0.851397932722615
0.889668782087534,0.59810797404712
0.630725526175467,0.596619185310054
0.881059488989612,0.245517535682945
0.880696142448577,0.244164626289145
0.877033463209019,0.849807163875972
0.628497997085245,0.610003491417049
0.625988417236761,0.848855591854763
0.280556244673229,0.845319376095121
0.274587516524719,0.84364947347427
0.277769332481092,0.850764939065613
0.877704526716921,0.850610051442883
0.275915959869542,0.847697236435283
0.275383692124957,0.846378813113799
0.276872199371965,0.604712237393104
0.615917207181565,0.85357358666674
0.877788580437132,0.235603696977034
0.881579550266408,0.606968288033294
0.877609626816002,0.234227194084029
0.622046934758788,0.235828563789937
0.264477043771729,0.608621238525564
0.266962812823685,0.852894364342122
0.623356033806743,0.856777073555121
0.862428754065888,0.609037861031282
0.627769891823022,0.241870271367777
0.853821424653118,0.23741141254467
0.631202890713704,0.615798761995236
0.632035379444694,0.61275562715369
0.257545791589887,0.612578491996852
0.260300568523497,0.609377964938803
0.262107093050301,0.854091582800564
0.84895813088304,0.606818129636966
0.269049979330338,0.852191966733347
0.849327572294131,0.618171089501716
0.613982113120287,0.240291289160979
0.840884679807474,0.620436694989966
0.608328469722772,0.619240326119766
0.603532379684206,0.618823918815386
0.832072165415941,0.619663926369818
0.831919901924771,0.623201274808887
0.266481515250789,0.856687619550414
0.265173915607599,0.852022598966594
0.608370120411657,0.625653538012502
0.264877734597652,0.851756066488138
0.829970704492051,0.853290051587556
0.825905635795003,0.854492936007782
0.27145529214131,0.633490887255504
0.595864495324954,0.633246467657894
0.274672908455639,0.856629108089945
0.272576934670774,0.249812282728046
0.831266651452688,0.858785959362713
0.598121361688874,0.255153139516983
0.834992525041661,0.646123160876178
0.58577251817583,0.873464042469474
0.588485377952177,0.871363795840278
0.841457632197854,0.254064002112113
0.838893751435214,0.869330725024278
0.590059817334186,0.253929406022241
0.595140028194136,0.864029166723811
0.26481067289256,0.649690273888435
0.597988319036529,0.648907701307073
0.260646481766245,0.247703142831714
0.599031758416476,0.644955098796997
0.602814501189367,0.643118935680272
0.271129485751738,0.249859894964497
0.600742932998443,0.653918709933797
0.272030814103718,0.653915201435987
0.841577160803003,0.65224112363509
0.840053590696827,0.85731921334089
0.595218491839639,0.859217404567508
0.275231482238946,0.861101766726832
0.590817210481877,0.6448158988473
0.834523543385534,0.234180978189245
0.587868356125253,0.849597823460673
0.585664781631055,0.646934913361602
0.839900065541343,0.643023647550343
0.277026113251839,0.847525007516317
0.847063919816484,0.643954189227227
0.586143643661563,0.848648930001627
0.585546810488751,0.846068120598809
0.274831927804646,0.651924503966681
0.273813346409953,0.838974707469653
0.845984868963964,0.837748856588799
0.845943079216207,0.641844139290764
0.277171683761466,0.647861906434426
0.843941342587095,0.834032315162007
0.278245235900388,0.239525203851909
0.845416897130495,0.827636525189943
0.84247419674793,0.830677419074582
0.278396590030867,0.831017761069125
0.840686129514658,0.828810953657447
0.285791180635665,0.652662674865106
0.843131587765863,0.822191834393129
0.843736128712526,0.643606972994924
0.840719342333282,0.814569112373825
0.840997526425215,0.641079792948919
0.844431286388046,0.639997606331675
0.286815121119948,0.813395953021683
0.283078488216574,0.808854426537031
0.280094145159359,0.80850516266288
0.280916219308171,0.244097860629948
0.846233491192439,0.638997091393129
0.29139305785353,0.807945607978147
0.556952835944186,0.802814776641832
0.855314105907286,0.801909340982259
0.85838653661312,0.641036912622607
0.860739324259879,0.643142819077547
0.28825961016324,0.641427111645692
0.86108287829928,0.806660550438722
0.86244697142339,0.642270594923271
0.552053052837177,0.263099551931361
0.868665097629357,0.261298174365444
0.86943257937108,0.262160909943858
0.274039937700894,0.808226243932526
0.551580164235835,0.654616637976296
0.862739143045627,0.257095078931719
0.551669839799597,0.260890111542617
0.552793088788243,0.666119563222151
0.273209835834016,0.667047718530049
0.548637878186289,0.665070166769485
0.546813266959685,0.799662656058874
0.856593839088988,0.79610671134677
0.856173973315244,0.259260206832179
0.856484645930867,0.659197100216343
0.855431312527,0.810005482897279
0.266859347931526,0.661254170010569
0.853713606679596,0.656310770713437
0.271426815261828,0.653207434670339
0.266956286797729,0.64921768706434
0.262678417893091,0.257696088837636
0.540875502852155,0.257453596198435
0.262338819137694,0.260113648247318
0.855545580167519,0.651212643039555
0.261509567792909,0.814670000916907
0.262422707082794,0.812092430727256
0.861879913386563,0.809893560874969
0.261539045806016,0.808509377559466
0.546422017326803,0.813614519166267
0.85103072077783,0.259656819450714
0.550956252431574,0.812110848248363
0.851587868725971,0.258513023246496
0.845447176601247,0.263418343545802
0.552893913193857,0.654641742240976
0.257931706137453,0.807808437748697
0.263809924552374,0.25842862521827
0.837329230216957,0.26553051895685
0.265103010117382,0.656902957763332
0.558857039399909,0.265487079169844
0.83533888255482,0.807652921865115
0.555080817307651,0.660352196473897
0.835431097695614,0.804954196961052
0.279609684286541,0.266501768689886
0.27928385369619,0.800856502017678
0.278039597612487,0.797392363351027
0.562725509105196,0.793355937891417
0.822784294478966,0.794953842986779
0.822135661676695,0.651767301504872
0.819701195312704,0.652451718547738
0.570554059833651,0.260399508326624
0.820616519865804,0.797759636439404
0.281219219670843,0.661211071517123
0.822049306185969,0.796080666749519
0.816753541749307,0.665011301788846
0.285651259502224,0.795661381040414
0.569791443134326,0.667440399452719
0.817192216062523,0.792700960140044
0.571716372163435,0.276693426080309
0.568994147200537,0.655846664823453
0.811643592797708,0.277089187823969
0.815558924062191,0.785331205389299
0.574437350225082,0.661611084812257
0.815538626906338,0.786885536623907
0.815066145461604,0.652505675762945
0.815285654057178,0.656634830442982
0.82160276896017,0.661208468557966
0.821415147133194,0.662561469189811
0.579803571901036,0.27240547817003
0.579180345960426,0.661928627000471
0.578595528258683,0.664146345954929
0.826405361028763,0.273397788860842
0.57654909063738,0.667512177723266
0.573927752839684,0.668813802212704
0.580988889425832,0.668481422265017
0.80937909826797,0.669938640641009
0.289491441716555,0.78862021638545
0.288205843944078,0.257592966354202
0.289533292615284,0.252289881230287
0.811620349246862,0.684913685532962
0.809057133710217,0.251607467198868
0.282597672351187,0.682889628703335
0.282077472480898,0.679209249973582
0.281936840733045,0.24622585207311
0.582677848867947,0.245896587334766
0.820746039037986,0.68755973447218
0.284405087308455,0.251498443323754
0.583023935061057,0.688824132909201
0.582244825628484,0.251649714988148
0.584792043058792,0.692843790110594
0.581448834829543,0.785073404858139
0.279502748496517,0.785125143516198
0.807992483040211,0.253313237013988
0.285042221274088,0.250839600805472
0.811641253272311,0.703779774293484
0.812103424606852,0.784108118077536
0.81680169905934,0.698546160405886
0.278741478693723,0.697253833975181
0.577349718070228,0.69651950026366
0.575738655320498,0.784624896315918
0.279269345406725,0.699132263360321
0.824097090200988,0.791754849057272
0.569338768855617,0.696212858990404
0.279170060977905,0.69519757964891
0.825925294886934,0.276646242804081
0.570718318393791,0.799955020230365
0.830451838618767,0.694622895096958
0.574258153404777,0.696763966284558
0.275366015899406,0.696388835572368
0.270239836358145,0.692524121459864
0.271263194255687,0.791253585262081
0.272481771620936,0.688226713294517
0.580006749299829,0.689828021449353
0.832719563469984,0.265810399216074
0.827835988269043,0.688160123596789
0.581354032767,0.784807951755223
0.585923324774687,0.781928275592609
0.822481395351867,0.266106069670168
0.826117138091142,0.680684386456446
0.585016065047232,0.68413531968858
0.272979516646497,0.262361384099065
0.833513308323272,0.69101246173382
0.281841710797043,0.262596437423694
0.825901999510186,0.259184629411233
0.281233501472792,0.788271490618982
0.60084458364338,0.679598154568839
0.603172240272855,0.790244260441427
0.606167131920484,0.683462473365644
0.607979009007789,0.679830600183705
0.608869091738779,0.677704582306723
0.274736401571169,0.676823780769668
0.607039359342884,0.797494452405096
0.824305996303219,0.798147752231039
0.825345040336152,0.669123869557363
0.27165809041247,0.66880912775983
0.269601466738143,0.802090947248673
0.263134111951628,0.803906321468035
0.262002234199235,0.270227258402576
0.608113060129907,0.681962188925985
0.827610385623751,0.275012884728244
0.615876890286524,0.690434310777381
0.827499206260312,0.798965868069875
0.826453394384383,0.271340640882824
0.265709230800172,0.269700039862888
0.82800641847352,0.272076470445375
0.270710402368005,0.699526564601572
0.268238554866322,0.699302528800193
0.270014305690615,0.696044425009569
0.831421594227845,0.699251514937398
0.607385679181598,0.697219488022634
0.268840902811602,0.696618322983966
0.828380862352924,0.698467392938831
0.830635074540912,0.703343019505372
0.603192884599611,0.701128527708701
0.268646759629874,0.784508579221277
0.83434272651056,0.292877947397636
0.837032980539254,0.69582917399306
0.835261833110117,0.787691140388596
0.271226938497,0.788934863690946
0.600910447849338,0.698772957063446
0.835414599745105,0.697496538190724
0.832913474100187,0.792216773973651
0.596434194987165,0.793206821541295
0.598452550267617,0.300380082044003
0.828104157737236,0.300478363177
0.597784245635901,0.782636326858667
0.826193821916328,0.786311495309019
0.823303452883791,0.704189951854399
0.282123300044302,0.300461804287261
0.818670632834451,0.300908831239798
0.608810917587992,0.800362979209395
0.812449897329499,0.707132429564866
